timestamp_ms,device_id,protocol,direction,packet_size,airtime_ms,success,qos_class,energy_mj
17325974.253509615,55,novel_lpwan,downlink,12,304.704,True,normal,0.0
17326804.705509614,55,coap,downlink,13,83.776,True,normal,0.0
17448977.636576176,88,coap,downlink,49,41.044,True,normal,0.0
17448944.092576176,88,mqtt_sn,downlink,47,486.704,True,normal,0.0
17454124.148653388,15,novel_lpwan,downlink,48,139.776,True,normal,0.0
17454891.600653388,15,coap,downlink,49,141.376,True,normal,0.0
17454858.056653388,15,mqtt_sn,downlink,47,259.852,True,normal,0.0
17716624.09005924,19,mqtt_sn,downlink,11,299.504,True,normal,0.0
17794185.01192064,86,novel_lpwan,downlink,9,21.044,True,normal,0.0
17794291.187920637,86,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
17794710.291920636,86,coap,downlink,10,41.288000000000004,True,normal,0.0
17875101.80503808,69,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
17875354.00103808,69,coap,downlink,10,41.288000000000004,True,normal,0.0
17875131.84903808,69,mqtt_sn,downlink,8,283.904,True,normal,0.0
18066826.257616643,18,novel_lpwan,downlink,10,21.544,True,normal,0.0
18066882.845616642,18,mqtt_sn,downlink,9,77.376,True,normal,0.0
18067683.253616642,18,coap,downlink,11,22.044,True,normal,0.0
18076344.70669181,63,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
18076464.18269181,63,coap,downlink,10,21.544,True,normal,0.0
18076401.29469181,63,mqtt_sn,downlink,8,283.904,True,normal,0.0
18083487.34955657,15,mqtt_sn,downlink,11,42.188,True,normal,0.0
18083520.89355657,15,coap,downlink,13,23.044,True,normal,0.0
18083457.30555657,15,novel_lpwan,downlink,12,158.352,True,normal,0.0
19069491.632563118,43,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
19069521.676563118,43,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
19069639.052563116,43,coap,downlink,10,78.976,True,normal,0.0
19293430.775971092,48,mqtt_sn,downlink,47,40.044,True,normal,0.0
19293374.187971093,48,novel_lpwan,downlink,48,139.776,True,normal,0.0
19859910.798873264,48,coap,downlink,49,265.652,True,normal,0.0
20337239.6687343,43,novel_lpwan,downlink,48,40.544,True,normal,0.0
20337296.2567343,43,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
20337329.8007343,43,coap,downlink,49,942.908,True,normal,0.0
20508493.16242943,77,novel_lpwan,downlink,48,75.488,True,normal,0.0
20508599.33842943,77,mqtt_sn,downlink,47,486.704,True,normal,0.0
20509018.442429427,77,coap,downlink,49,76.388,True,normal,0.0
20864793.15559249,98,novel_lpwan,downlink,12,22.544,True,normal,0.0
20864995.00759249,98,mqtt_sn,downlink,11,155.452,True,normal,0.0
20865057.895592492,98,coap,downlink,13,161.252,True,normal,0.0
21085194.400346033,29,novel_lpwan,downlink,12,22.544,True,normal,0.0
21085334.120346032,29,coap,downlink,13,23.044,True,normal,0.0
21085300.576346032,29,mqtt_sn,downlink,11,155.452,True,normal,0.0
21320495.212258287,37,mqtt_sn,downlink,9,40.388000000000005,True,normal,0.0
21320438.624258287,37,novel_lpwan,downlink,10,152.55200000000002,True,normal,0.0
21320558.100258287,37,coap,downlink,11,42.188,True,normal,0.0
21525028.62897416,81,novel_lpwan,downlink,48,40.544,True,normal,0.0
21525058.672974158,81,mqtt_sn,downlink,47,138.176,True,normal,0.0
21525176.048974156,81,coap,downlink,49,141.376,True,normal,0.0
21547408.913400546,39,novel_lpwan,downlink,12,82.176,True,normal,0.0
21547515.089400545,39,mqtt_sn,downlink,11,42.188,True,normal,0.0
21547632.465400543,39,coap,downlink,13,23.044,True,normal,0.0
21611330.6356998,80,novel_lpwan,downlink,48,40.544,True,normal,0.0
21611436.8116998,80,mqtt_sn,downlink,47,40.044,False,normal,0.0
22426228.78796562,54,mqtt_sn,downlink,9,21.044,True,normal,0.0
22426122.611965623,54,novel_lpwan,downlink,10,152.55200000000002,True,normal,0.0
22427029.19596562,54,coap,downlink,11,80.576,True,normal,0.0
22429735.677995477,34,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
22429629.501995478,34,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
22429853.053995475,34,coap,downlink,10,152.55200000000002,True,normal,0.0
22437798.24129036,13,mqtt_sn,downlink,47,40.044,True,normal,0.0
22438217.34529036,13,coap,downlink,49,41.044,True,normal,0.0
22437768.19729036,13,novel_lpwan,downlink,48,491.904,True,normal,0.0
22475839.233827975,25,mqtt_sn,downlink,47,40.044,True,normal,0.0
22475809.189827975,25,novel_lpwan,downlink,48,75.488,True,normal,0.0
22475902.121827975,25,coap,downlink,49,41.044,True,normal,0.0
22504331.50858232,67,coap,downlink,10,21.544,True,normal,0.0
22504238.57658232,67,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
22851622.883037005,48,coap,downlink,10,78.976,True,normal,0.0
22851475.463037007,48,novel_lpwan,downlink,9,289.104,True,normal,0.0
22964809.86938043,16,novel_lpwan,downlink,10,78.976,True,normal,0.0
22965088.609380428,16,coap,downlink,11,42.188,True,normal,0.0
22964866.45738043,16,mqtt_sn,downlink,9,289.104,True,normal,0.0
22990327.309040576,15,novel_lpwan,downlink,12,82.176,True,normal,0.0
22990529.161040578,15,mqtt_sn,downlink,11,22.044,True,normal,0.0
22990562.705040578,15,coap,downlink,13,43.98800000000001,True,normal,0.0
23117100.047600634,67,mqtt_sn,downlink,8,146.752,True,normal,0.0
23243592.248663083,27,novel_lpwan,downlink,48,75.488,True,normal,0.0
23243622.292663082,27,mqtt_sn,downlink,47,138.176,True,normal,0.0
23243685.180663083,27,coap,downlink,49,141.376,True,normal,0.0
23403170.429769967,48,mqtt_sn,downlink,8,20.544,True,normal,0.0
23489610.886899866,55,novel_lpwan,downlink,48,40.544,True,normal,0.0
23489667.474899866,55,mqtt_sn,downlink,47,40.044,False,normal,0.0
23490086.578899864,55,coap,downlink,49,942.908,True,normal,0.0
23775604.32042791,31,coap,downlink,10,21.544,True,normal,0.0
23775484.84442791,31,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
23775541.43242791,31,mqtt_sn,downlink,8,146.752,True,normal,0.0
24028321.58777338,29,novel_lpwan,downlink,48,75.488,True,normal,0.0
24028351.63177338,29,mqtt_sn,downlink,47,138.176,True,normal,0.0
24028469.007773377,29,coap,downlink,49,265.652,True,normal,0.0
24402561.0759657,53,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
24402667.251965698,53,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
24402889.403965697,53,coap,downlink,11,42.188,True,normal,0.0
25011968.642307576,64,novel_lpwan,downlink,9,77.376,True,normal,0.0
25012025.230307575,64,mqtt_sn,downlink,8,39.48800000000001,False,normal,0.0
25012058.774307575,64,coap,downlink,10,21.544,True,normal,0.0
26575566.29660223,92,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
26575768.148602232,92,mqtt_sn,downlink,8,75.776,True,normal,0.0
26575885.52460223,92,coap,downlink,10,294.304,True,normal,0.0
28549664.79156388,53,novel_lpwan,downlink,10,21.544,True,normal,0.0
28549694.83556388,53,mqtt_sn,downlink,9,21.044,True,normal,0.0
28549916.98756388,53,coap,downlink,11,299.504,True,normal,0.0
28967187.269363936,77,novel_lpwan,downlink,9,21.044,True,normal,0.0
28967293.445363935,77,mqtt_sn,downlink,8,146.752,True,normal,0.0
28967326.989363935,77,coap,downlink,10,294.304,True,normal,0.0
29558497.04797842,30,novel_lpwan,downlink,10,78.976,True,normal,0.0
29558698.89997842,30,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
29558761.787978422,30,coap,downlink,11,155.452,True,normal,0.0
29582020.220702715,77,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
29582189.284702715,77,coap,downlink,11,42.188,False,normal,0.0
29582126.396702714,77,mqtt_sn,downlink,9,289.104,True,normal,0.0
29895440.49306908,42,mqtt_sn,downlink,8,75.776,True,normal,0.0
29895238.641069077,42,novel_lpwan,downlink,9,289.104,True,normal,0.0
29895503.38106908,42,coap,downlink,10,78.976,True,normal,0.0
30127625.4618375,57,novel_lpwan,downlink,48,139.776,True,normal,0.0
30127794.5258375,57,coap,downlink,49,41.044,True,normal,0.0
30127731.6378375,57,mqtt_sn,downlink,47,259.852,True,normal,0.0
30804546.194487225,38,novel_lpwan,downlink,9,21.044,True,normal,0.0
30804602.782487225,38,mqtt_sn,downlink,8,75.776,False,normal,0.0
30804665.670487225,38,coap,downlink,10,21.544,True,normal,0.0
31044227.758012883,32,novel_lpwan,downlink,12,22.544,True,normal,0.0
31044284.346012883,32,mqtt_sn,downlink,11,42.188,True,normal,0.0
31044317.890012883,32,coap,downlink,13,309.904,True,normal,0.0
31061949.818640724,18,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
31062055.994640723,18,mqtt_sn,downlink,11,42.188,True,normal,0.0
31062118.882640723,18,coap,downlink,13,23.044,True,normal,0.0
31727185.42807488,24,coap,downlink,49,41.044,True,normal,0.0
31727011.464074884,24,novel_lpwan,downlink,48,262.752,True,normal,0.0
31727068.052074883,24,mqtt_sn,downlink,47,259.852,True,normal,0.0
32207582.303769056,53,novel_lpwan,downlink,10,152.55200000000002,True,normal,0.0
32207612.347769056,53,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
32207675.235769056,53,coap,downlink,11,299.504,True,normal,0.0
32490925.970938962,14,novel_lpwan,downlink,10,21.544,True,normal,0.0
32491099.93493896,14,coap,downlink,11,80.576,True,normal,0.0
32648586.128250863,40,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
32648968.832250863,40,mqtt_sn,downlink,8,20.544,True,normal,0.0
32649002.376250863,40,coap,downlink,10,572.408,True,normal,0.0
32783630.782107346,67,novel_lpwan,downlink,48,40.544,True,normal,0.0
32784013.486107346,67,mqtt_sn,downlink,47,138.176,True,normal,0.0
32784130.862107344,67,coap,downlink,49,265.652,True,normal,0.0
32846635.129031092,19,novel_lpwan,downlink,12,82.176,True,normal,0.0
32846836.981031094,19,mqtt_sn,downlink,11,42.188,True,normal,0.0
32846899.869031094,19,coap,downlink,13,83.776,True,normal,0.0
33084122.964559205,14,mqtt_sn,downlink,9,21.044,True,normal,0.0
33088325.520942926,55,coap,downlink,49,41.044,True,normal,0.0
33088232.588942926,55,novel_lpwan,downlink,48,139.776,True,normal,0.0
33088262.632942926,55,mqtt_sn,downlink,47,259.852,True,normal,0.0
33130882.065108523,4,novel_lpwan,downlink,9,77.376,True,normal,0.0
33130938.653108522,4,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
33131739.061108522,4,coap,downlink,10,152.55200000000002,True,normal,0.0
33224316.39699746,10,novel_lpwan,downlink,48,40.544,True,normal,0.0
33224346.44099746,10,mqtt_sn,downlink,47,40.044,True,normal,0.0
33224409.32899746,10,coap,downlink,49,41.044,True,normal,0.0
33774053.79611306,65,novel_lpwan,downlink,10,41.288000000000004,True,normal,0.0
33774159.97211306,65,mqtt_sn,downlink,9,21.044,False,normal,0.0
33774277.34811306,65,coap,downlink,11,22.044,True,normal,0.0
33830789.720125616,97,mqtt_sn,downlink,47,259.852,True,normal,0.0
33831208.82412562,97,coap,downlink,49,41.044,True,normal,0.0
33830759.676125616,97,novel_lpwan,downlink,48,933.408,True,normal,0.0
34110351.825382754,90,novel_lpwan,downlink,48,139.776,True,normal,0.0
34110441.95738275,90,coap,downlink,49,76.388,True,normal,0.0
34110408.413382754,90,mqtt_sn,downlink,47,259.852,True,normal,0.0
34119401.70904809,96,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
34119371.66504809,96,novel_lpwan,downlink,9,77.376,True,normal,0.0
34119435.25304809,96,coap,downlink,10,21.544,True,normal,0.0
34362484.7005999,92,novel_lpwan,downlink,48,139.776,True,normal,0.0
34362867.404599905,92,mqtt_sn,downlink,47,40.044,True,normal,0.0
34362984.78059991,92,coap,downlink,49,141.376,True,normal,0.0
34446959.80002322,36,mqtt_sn,downlink,11,80.576,True,normal,0.0
34447022.68802322,36,coap,downlink,13,23.044,True,normal,0.0
34446929.75602322,36,novel_lpwan,downlink,12,304.704,True,normal,0.0
34976258.862005,5,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
34976288.906005,5,mqtt_sn,downlink,11,155.452,True,normal,0.0
34977089.314005,5,coap,downlink,13,23.044,True,normal,0.0
35520076.76488842,43,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
35519970.58888842,43,novel_lpwan,downlink,9,149.65200000000002,True,normal,0.0
35520139.65288842,43,coap,downlink,10,41.288000000000004,True,normal,0.0
36129745.06762239,3,mqtt_sn,downlink,9,21.044,False,normal,0.0
36129715.02362239,3,novel_lpwan,downlink,10,78.976,True,normal,0.0
36130545.47562239,3,coap,downlink,11,155.452,False,normal,0.0
36191751.69256627,99,novel_lpwan,downlink,48,139.776,True,normal,0.0
36191808.28056627,99,mqtt_sn,downlink,47,138.176,True,normal,0.0
36191841.82456627,99,coap,downlink,49,265.652,True,normal,0.0
36216674.4213281,46,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
36216704.4653281,46,mqtt_sn,downlink,11,155.452,True,normal,0.0
36217123.5693281,46,coap,downlink,13,23.044,True,normal,0.0
36274508.4875722,77,novel_lpwan,downlink,48,75.488,True,normal,0.0
36274614.6635722,77,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
36274732.0395722,77,coap,downlink,49,76.388,True,normal,0.0
36455107.17151981,95,novel_lpwan,downlink,9,21.044,False,normal,0.0
36455137.21551981,95,mqtt_sn,downlink,8,39.48800000000001,True,normal,0.0
36455254.59151981,95,coap,downlink,10,41.288000000000004,True,normal,0.0
36494933.727436095,50,novel_lpwan,downlink,12,22.544,True,normal,0.0
36495135.57943609,50,mqtt_sn,downlink,11,80.576,True,normal,0.0
36495357.731436096,50,coap,downlink,13,23.044,True,normal,0.0
36543842.74297239,53,coap,downlink,49,76.388,True,normal,0.0
36543809.19897239,53,mqtt_sn,downlink,47,138.176,True,normal,0.0
36543703.02297239,53,novel_lpwan,downlink,48,933.408,True,normal,0.0
36697217.51672193,3,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
36697334.89272193,3,coap,downlink,49,41.044,True,normal,0.0
36697187.47272193,3,novel_lpwan,downlink,48,262.752,True,normal,0.0
36873038.89630552,6,novel_lpwan,downlink,9,40.388000000000005,True,normal,0.0
36873095.484305516,6,mqtt_sn,downlink,8,146.752,True,normal,0.0
36873514.58830552,6,coap,downlink,10,41.288000000000004,False,normal,0.0
36990100.86123091,52,novel_lpwan,downlink,12,22.544,True,normal,0.0
36990130.90523091,52,mqtt_sn,downlink,11,80.576,True,normal,0.0
36990193.793230906,52,coap,downlink,13,83.776,True,normal,0.0
37788094.496603146,31,novel_lpwan,downlink,9,21.044,True,normal,0.0
37788200.672603145,31,mqtt_sn,downlink,8,20.544,True,normal,0.0
37788234.216603145,31,coap,downlink,10,78.976,True,normal,0.0
38084039.61170452,81,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
38084096.19970452,81,mqtt_sn,downlink,11,42.188,True,normal,0.0
38084159.08770452,81,coap,downlink,13,43.98800000000001,True,normal,0.0
38248834.144476615,73,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
38248973.86447661,73,coap,downlink,13,43.98800000000001,True,normal,0.0
38248940.320476614,73,mqtt_sn,downlink,11,155.452,True,normal,0.0
38353148.39998834,61,novel_lpwan,downlink,10,21.544,True,normal,0.0
38353350.25198834,61,mqtt_sn,downlink,9,149.65200000000002,True,normal,0.0
38353467.62798834,61,coap,downlink,11,155.452,True,normal,0.0
38911018.98628145,18,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
38911125.162281446,18,mqtt_sn,downlink,11,22.044,True,normal,0.0
38911188.05028144,18,coap,downlink,13,309.904,True,normal,0.0
39558858.7698304,90,novel_lpwan,downlink,10,21.544,True,normal,0.0
39558948.9018304,90,coap,downlink,11,42.188,True,normal,0.0
39558915.3578304,90,mqtt_sn,downlink,9,77.376,True,normal,0.0
40646595.173350506,72,mqtt_sn,downlink,11,22.044,True,normal,0.0
40646658.0613505,72,coap,downlink,13,161.252,True,normal,0.0
40646565.129350506,72,novel_lpwan,downlink,12,304.704,True,normal,0.0
40743600.14490552,47,mqtt_sn,downlink,11,42.188,True,normal,0.0
40743570.10090552,47,novel_lpwan,downlink,12,82.176,True,normal,0.0
40743717.520905524,47,coap,downlink,13,43.98800000000001,True,normal,0.0
40851145.85797315,33,mqtt_sn,downlink,11,42.188,True,normal,0.0
40851208.74597315,33,coap,downlink,13,43.98800000000001,True,normal,0.0
41092950.835600175,58,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
41093007.423600174,58,mqtt_sn,downlink,11,22.044,True,normal,0.0
41093070.31160017,58,coap,downlink,13,43.98800000000001,True,normal,0.0
41203484.99124715,95,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
41203867.69524715,95,mqtt_sn,downlink,11,42.188,True,normal,0.0
41203901.23924715,95,coap,downlink,13,43.98800000000001,True,normal,0.0
41217544.3421396,0,novel_lpwan,downlink,48,75.488,True,normal,0.0
41217779.7381396,0,coap,downlink,49,41.044,False,normal,0.0
41217746.1941396,0,mqtt_sn,downlink,47,138.176,True,normal,0.0
41495561.73990283,33,novel_lpwan,downlink,12,82.176,True,normal,0.0
41501090.852786876,26,mqtt_sn,downlink,47,40.044,True,normal,0.0
41501208.22878688,26,coap,downlink,49,76.388,True,normal,0.0
41501499.04552264,53,novel_lpwan,downlink,12,82.176,True,normal,0.0
41501700.897522636,53,mqtt_sn,downlink,11,42.188,True,normal,0.0
41501763.78552263,53,coap,downlink,13,43.98800000000001,True,normal,0.0
41574223.80269167,36,novel_lpwan,downlink,12,43.08800000000001,True,normal,0.0
41574425.65469167,36,mqtt_sn,downlink,11,80.576,True,normal,0.0
41574543.03069167,36,coap,downlink,13,83.776,True,normal,0.0
41860324.48570394,7,novel_lpwan,downlink,9,77.376,True,normal,0.0
41860430.66170394,7,mqtt_sn,downlink,8,20.544,False,normal,0.0
41860493.54970393,7,coap,downlink,10,294.304,True,normal,0.0
42129832.152340606,26,novel_lpwan,downlink,48,75.488,True,normal,0.0
42553705.260438845,64,mqtt_sn,downlink,47,74.58800000000001,True,normal,0.0
42553768.14843884,64,coap,downlink,49,41.044,True,normal,0.0
42553599.084438846,64,novel_lpwan,downlink,48,262.752,True,normal,0.0
42613749.47504685,80,novel_lpwan,downlink,9,21.044,True,normal,0.0
42613951.32704685,80,mqtt_sn,downlink,8,20.544,True,normal,0.0
42614068.70304685,80,coap,downlink,10,41.288000000000004,True,normal,0.0
42782335.25205858,28,novel_lpwan,downlink,48,75.488,True,normal,0.0
42782365.29605858,28,mqtt_sn,downlink,47,138.176,False,normal,0.0
42905739.133469634,81,novel_lpwan,downlink,10,294.304,True,normal,0.0
42906121.83746964,81,mqtt_sn,downlink,9,21.044,True,normal,0.0
43261912.13804475,3,novel_lpwan,downlink,9,21.044,True,normal,0.0
43262294.842044756,3,mqtt_sn,downlink,8,20.544,True,normal,0.0
43262357.73004475,3,coap,downlink,10,294.304,True,normal,0.0
43371835.42610088,11,novel_lpwan,downlink,48,40.544,True,normal,0.0
43372004.490100875,11,coap,downlink,49,41.044,True,normal,0.0
43371941.60210088,11,mqtt_sn,downlink,47,259.852,True,normal,0.0
